Image Name,AREA_PX,PERIMETER_PX,ROUNDNESS,ROUNDNESS2,ISOTROPY,COMPACTNESS,ECCENTRICITY,RMS,SOL,[34;38;22],[90;98;58],[90;108;48],[106;113;48],[118;127;55],[128;139;60],[146;146;74],[162;163;72],[186;182;140],[190;162;130],[182;166;133],[170;144;104],[133;114;73],Lesion_segmentation,Lesion_mask
cropped57_3_mask,21236,1627.69971,0.100724242,0.913961568,0.685161067,0.446378274,0.161231637,0.207990112,18.10133735,1015,827,1058,5608,5300,1161,1768,0,21,12,303,1728,2435,0.1,0.14
cropped57_4_mask,18787,1425.994083,0.116099902,0.86041101,0.731410007,0.497879896,0.273863053,0.686456373,18.34082078,820,89,19,817,5386,4318,2874,14,62,34,388,2190,1776,0.14,0.17
cropped57_5_mask,21457,1390.236724,0.13950872,0.908106979,0.800339547,0.611066811,0.15527434,0.485503474,10.73775458,910,0,0,125,3313,8399,4317,26,64,3,908,2303,1089,0.15,0.05
cropped58_0_mask,28954,1728.268253,0.121813699,0.920567741,0.722706387,0.635248689,0.163963749,0.537391657,15.45765697,1100,7713,5829,10443,1298,104,285,0,0,0,91,409,1682,0.02,0.02
cropped58_1_mask,32205,1700.444876,0.139961327,0.958289095,0.897850251,0.707149444,0.093529996,0.212627215,22.27632355,1200,10577,7599,8530,1223,131,390,0,0,0,109,510,1936,0.02,0.04
cropped58_2_mask,32351,1675.356565,0.144838184,0.943045794,0.527243496,0.700116863,0.126517985,0.242039986,20.53182282,1264,2462,3097,15482,6526,728,574,0,0,0,127,485,1606,0.02,0
cropped58_3_mask,28042,1619.90072,0.134289498,0.915193564,0.724307462,0.663715976,0.166722507,0.412041942,20.11272377,1074,2394,5074,11835,3543,609,848,0,10,39,327,844,1445,0.04,0.03
cropped58_4_mask,29184,1679.398195,0.130031124,0.955393251,0.725014792,0.650397807,0.105327445,0.384756122,16.69421601,1086,4343,5684,11708,2892,558,550,2,142,9,243,529,1438,0.03,0.02
cropped58_5_mask,28567,1727.4987,0.120292636,0.932143047,0.705282411,0.648498331,0.152466258,0.537015811,20.64704029,1176,2859,3247,12942,3932,419,641,0,9,1,156,999,2186,0.04,0.03
cropped59_0_mask,27531,1465.834703,0.161013337,0.922920759,0.691940135,0.657676596,0.169529908,0.602600446,7.355344884,928,943,153,6411,11184,1182,789,0,22,0,274,941,4704,0.04,0
cropped59_1_mask,26759,1362.763635,0.181066735,0.896076074,0.600071052,0.60295178,0.181555698,0.330423101,10.1439142,871,308,14,2353,10084,5638,2358,0,46,0,364,1076,3647,0.06,0.02
cropped59_2_mask,28267,1401.449927,0.180856621,0.914911304,0.512748294,0.686575502,0.172537266,0.458807552,12.77818658,1014,65,27,2171,11564,5322,2919,0,0,0,141,1121,3923,0.04,0
cropped59_3_mask,28942,1351.893578,0.199000145,0.871167316,0.502119351,0.667851209,0.280750925,0.743857572,7.632506392,870,933,211,9411,9313,1371,1083,0,0,0,126,1035,4589,0.04,0.02
cropped59_4_mask,32619,1435.332178,0.198964532,0.905945628,0.605095362,0.709833961,0.202971131,0.675707281,15.28054202,1083,1391,679,9663,11343,2364,1029,0,30,0,279,705,4053,0.03,0
cropped59_5_mask,30593,1619.45707,0.146586188,0.909316338,0.708171302,0.617092948,0.170603329,0.541912258,9.043768182,1002,1892,194,7291,8983,2123,1376,0,9,0,171,1108,6443,0.04,0.05
cropped5_0_mask,21320,1611.256059,0.103197206,0.927574613,0.697251512,0.488307643,0.13233599,0.420545822,12.05670732,913,363,131,2201,10957,2986,1407,4,1,0,166,844,1347,0.05,0
cropped5_1_mask,22184,1609.373808,0.107630625,0.92940816,0.555402993,0.490753031,0.13587692,0.550467736,12.71010638,1039,308,60,2998,11084,2306,1410,0,5,0,196,878,1900,0.05,0
cropped5_2_mask,23971,1713.883476,0.102549473,0.908321907,0.446533902,0.518527331,0.18046483,0.539592448,13.74477494,903,411,682,7574,9209,1536,1144,0,0,0,66,661,1785,0.03,0
cropped5_3_mask,26612,1795.29769,0.10375629,0.911212919,0.633826228,0.611137903,0.178046456,0.26257623,17.83860664,1086,1122,325,6681,10956,1448,1523,0,43,0,224,997,2207,0.05,0.01
cropped5_4_mask,26303,1588.770778,0.130946128,0.886739804,0.621267116,0.527283297,0.182949268,0.487621023,17.37353154,936,1061,1083,5669,8234,2283,3334,18,21,0,415,1533,1716,0.08,0.03
cropped5_5_mask,23570,1723.616449,0.099698399,0.931544789,0.648619279,0.537391701,0.128505071,0.35324323,18.36928299,1053,122,155,5080,11653,1863,1212,2,48,0,264,718,1400,0.04,0
cropped60_0_mask,25278,1663.616449,0.114774699,0.945443778,0.677862539,0.568083242,0.132832742,0.26125739,18.40034813,991,684,1082,10019,8570,816,819,0,0,0,61,712,1524,0.03,0.01
cropped60_1_mask,28678,1740.552524,0.118955481,0.9446873,0.601925029,0.612699227,0.099770848,0.33984366,13.62106841,1052,545,1038,13272,7849,1040,969,1,32,6,334,794,1746,0.04,0.01
cropped60_2_mask,26098,1659.356565,0.119107101,0.947538293,0.680725683,0.579981333,0.121065318,0.429050213,19.5886658,1113,715,737,10133,9173,1327,542,0,4,7,81,452,1814,0.02,0
cropped60_3_mask,28171,1669.072293,0.127075501,0.918671554,0.455984313,0.597438127,0.168216127,0.572511951,17.99524334,1039,1721,1351,12344,7439,580,801,0,0,0,62,529,2305,0.02,0.01
cropped60_4_mask,28181,1628.788022,0.133486434,0.926010778,0.855407515,0.616800543,0.200747799,0.56975276,10.65625776,934,965,842,11537,7500,925,1521,1,265,3,509,964,2215,0.06,0.03
cropped60_5_mask,25193,1622.26111,0.120295183,0.924532038,0.860758659,0.603454058,0.149135037,0.275903112,12.85122852,1064,1028,1315,10052,6633,884,1104,0,13,1,233,1115,1751,0.05,0.04
cropped61_0_mask,22607,1703.214429,0.097929637,0.876625225,0.625467715,0.46887898,0.179189833,0.696069217,12.56641748,857,74,31,2553,10761,3872,1836,278,41,0,347,993,964,0.07,0.01
cropped61_1_mask,23483,1586.770778,0.117202008,0.881163168,0.815666069,0.491914198,0.186139432,0.560516377,11.16313929,908,116,141,3152,12264,3081,1555,220,52,0,356,859,779,0.06,0
cropped61_2_mask,22985,1694.528137,0.100590462,0.904495106,0.662604504,0.46910078,0.144322875,0.378052429,11.71899065,825,72,51,1799,11284,5419,1967,233,1,0,131,705,498,0.05,0
cropped61_3_mask,21021,1555.047907,0.109238491,0.895138176,0.831945566,0.491581311,0.200629304,0.637223208,11.14390372,839,200,302,5608,8967,1825,1249,80,9,1,225,848,868,0.06,0.01
cropped61_4_mask,21124,1560.846897,0.108959578,0.912055317,0.801663163,0.520000985,0.170430496,0.4614999,13.95800985,881,24,3,1587,8690,3351,2516,392,60,4,602,1723,1291,0.13,0.02
cropped61_5_mask,22146,1454.195093,0.131601188,0.917027434,0.520931159,0.479651729,0.142780674,0.531873597,16.85726542,792,73,61,5127,10155,2561,1769,41,60,0,220,724,563,0.05,0.01
cropped62_0_mask,31102,1394.094588,0.201100754,0.915993767,0.797185313,0.766928047,0.159614769,0.198212289,8.52758665,1001,12121,4158,10369,1687,143,89,0,2,0,30,159,1343,0.01,0
cropped62_1_mask,32741,1172.170706,0.299447076,0.905212628,0.838382501,0.796346743,0.204827066,0.521377294,6.94936013,941,8365,5638,12885,2486,233,192,0,3,0,103,257,1638,0.01,0
cropped62_2_mask,30134,1186.614357,0.268935077,0.904284284,0.809375185,0.758870785,0.177802882,0.368245746,11.39563284,987,4244,1890,13630,6055,323,534,6,0,0,13,414,2038,0.01,0
cropped62_3_mask,39956,1241.283405,0.325874194,0.916084882,0.614206591,0.816845548,0.147737033,0.312986917,9.996596256,1059,18566,6913,10377,1193,25,38,0,0,0,0,61,1724,0,0
cropped62_4_mask,36116,1318.253967,0.261162811,0.915794047,0.683507206,0.804025023,0.16404836,0.336732152,11.55487872,1068,8303,4764,17064,2859,208,193,0,17,0,77,207,1355,0.01,0
cropped62_5_mask,32317,1348.82251,0.223219069,0.898732889,0.667809168,0.740163071,0.216509037,0.495732956,7.248692639,933,7168,1054,13277,5126,151,245,0,4,0,223,715,3421,0.03,0.02
cropped63_0_mask,20893,1400.378859,0.133881194,0.891977077,0.675542261,0.511920221,0.219458869,0.517514749,14.53123056,891,193,78,2780,9609,2810,1285,1,11,0,268,1121,1846,0.07,0.03
cropped63_1_mask,19793,1460.562625,0.116595321,0.906509319,0.484357856,0.529621107,0.175023321,0.653100312,20.11625322,972,133,47,2185,4743,1613,3268,1016,80,1,970,2572,2193,0.23,0.17
cropped63_2_mask,24297,1773.422582,0.097081851,0.891873705,0.527884021,0.468231485,0.203115371,0.609950969,13.51314977,980,575,158,3090,10448,4687,2095,2,0,0,97,814,1351,0.04,0.02
cropped63_3_mask,23745,1787.339321,0.093404547,0.888249502,0.818910786,0.523963988,0.199013198,0.468842047,14.70966519,929,198,208,4877,11803,2603,1211,0,0,0,80,616,1220,0.03,0.01
cropped63_4_mask,24144,1794.327127,0.094235782,0.875397237,0.557143813,0.46536371,0.227682984,0.626594605,19.03926441,870,320,111,2840,9253,5064,2670,107,50,1,258,1329,1268,0.07,0.04
cropped63_5_mask,20727,1591.106781,0.102883957,0.89215737,0.396987908,0.478142518,0.188841528,0.326132897,17.48463357,853,178,355,2249,8940,4206,1893,29,34,0,386,858,746,0.06,0.02
cropped64_0_mask,26753,1302.052957,0.19830107,0.910539461,0.689093087,0.634363218,0.166748355,0.620687522,13.14428288,988,233,157,5297,10664,1323,1604,0,1,0,126,1515,4845,0.06,0.12
cropped64_1_mask,31629,1639.273303,0.147908316,0.89002095,0.529243189,0.658690491,0.212629878,0.699932341,10.74611907,954,391,217,9314,12363,1521,1532,0,12,0,168,1275,3882,0.05,0.05
cropped64_2_mask,30294,1367.893578,0.203451953,0.90201943,0.557985516,0.68842177,0.172341164,0.542937023,10.80029049,1142,702,222,8619,10171,429,1117,0,0,0,105,1195,6592,0.04,0.14
cropped64_3_mask,26600,1269.751442,0.207326144,0.870665221,0.661837888,0.677379103,0.217895304,0.290955832,15.35041353,1006,402,104,7105,9862,1360,1647,0,19,0,264,821,4010,0.04,0.07
cropped64_4_mask,32916,1428.905771,0.202586144,0.920104793,0.591488581,0.673804016,0.143542143,0.431316049,9.663871673,1019,272,229,8803,13246,1156,1945,0,0,0,29,1124,5093,0.04,0.08
cropped64_5_mask,25442,1403.474314,0.162312578,0.907359896,0.81018494,0.683410336,0.198303979,0.528529631,9.514346356,980,1095,198,6636,7994,265,1232,0,4,0,156,1113,5769,0.05,0.13
cropped65_0_mask,30847,1513.775829,0.169160774,0.899111784,0.63015566,0.695441428,0.176183793,0.54555529,9.071903264,941,4919,4539,12049,3038,297,569,0,62,67,605,1184,2577,0.06,0.06
cropped65_1_mask,29947,1443.290547,0.180657357,0.913268661,0.689925043,0.704254168,0.157063931,0.419241239,6.347747688,992,11715,5729,6853,1640,144,314,0,3,0,122,418,2017,0.02,0.01
cropped65_2_mask,31452,1377.165656,0.208394265,0.915324887,0.811215289,0.709641028,0.169872031,0.308642195,8.96480351,1042,12199,4284,7806,1936,163,298,0,0,4,508,718,2494,0.04,0.05
cropped65_3_mask,33589,1314.538239,0.244264577,0.913595184,0.705752919,0.722235362,0.181536147,0.554563623,12.53984936,1015,6841,2960,11492,3578,409,892,0,117,76,1207,1302,3700,0.08,0.1
cropped65_4_mask,31906,1447.876334,0.191257857,0.892470144,0.525022492,0.706682319,0.220449494,0.345519778,14.66357425,1054,5213,2230,12770,4999,798,798,0,0,0,69,796,3179,0.03,0.01
cropped65_5_mask,33717,1102.572727,0.348533317,0.853658074,0.758259659,0.828488586,0.315912726,0.683492665,15.37503337,949,14047,3368,8761,1306,142,272,0,3,0,305,798,3766,0.03,0.06
cropped66_0_mask,22990,1691.113924,0.101019009,0.899481062,0.490118053,0.486715359,0.190976256,0.538789301,15.60682906,867,133,33,2448,9602,4197,2453,81,63,0,647,1395,1071,0.1,0.03
cropped66_1_mask,21823,1465.349422,0.127715004,0.904466886,0.630573207,0.479953375,0.185156608,0.382578342,13.96251661,825,214,98,2868,8844,4249,1880,80,55,2,363,1209,1136,0.08,0.03
cropped66_2_mask,21342,1771.013419,0.085506923,0.916234315,0.555842139,0.459669603,0.149442603,0.42486749,15.87123981,851,79,73,2029,8695,4993,2220,182,12,0,269,1004,935,0.07,0.02
cropped66_3_mask,20646,1597.515944,0.101661236,0.902075392,0.650272687,0.435771877,0.16358555,0.506249939,12.79647389,821,121,139,2479,8910,4425,2086,93,4,0,125,730,713,0.05,0.01
cropped66_4_mask,23636,1839.356565,0.087791404,0.893006754,0.72492875,0.462516878,0.162409455,0.389757917,16.05415468,837,110,75,3590,12479,3071,1387,48,5,0,150,812,1072,0.04,0.01
cropped66_5_mask,17486,1258.756493,0.138680976,0.90243056,0.416527412,0.42635262,0.193244621,0.725127367,21.63016127,669,154,357,3958,6837,2726,1430,23,5,0,147,565,615,0.04,0
cropped67_0_mask,30978,1231.283405,0.256771718,0.902462536,0.661211248,0.764888889,0.223850235,0.493835071,14.0615921,1002,2466,1153,13938,7303,379,964,0,0,0,63,669,3041,0.02,0.01
cropped67_1_mask,33879,1250.940259,0.272061637,0.912457777,0.795977358,0.783184613,0.191871407,0.440362701,14.71224062,1036,6010,3755,17324,2992,227,331,0,0,0,1,239,1964,0.01,0.01
cropped67_2_mask,29289,1437.449927,0.178126674,0.92444081,0.833855558,0.681155376,0.142692577,0.473201165,9.161255079,959,1731,364,7532,11354,1552,1361,1,12,1,251,1001,3170,0.04,0.02
cropped67_3_mask,29613,1406.520995,0.18810478,0.911668731,0.576724006,0.704635226,0.204527528,0.43498463,9.343058792,1039,2158,1367,14545,5753,414,701,0,51,0,203,726,2656,0.03,0.02
cropped67_4_mask,32234,1178.898628,0.291454752,0.918698176,0.762031087,0.791601179,0.202710042,0.473300443,10.90925731,951,1007,578,14569,9178,620,910,0,67,3,294,762,3295,0.03,0.02
cropped67_5_mask,31331,1600.503751,0.153698889,0.900896538,0.663492291,0.695440824,0.199960806,0.478480221,7.757460662,914,1370,410,10439,9750,1052,1555,0,18,0,236,1188,4399,0.05,0.05
cropped68_0_mask,27438,1848.854039,0.100868848,0.894298004,0.845431642,0.648759842,0.203666997,0.458413489,16.85254027,1179,5876,2294,9914,3247,339,689,0,60,11,315,946,2568,0.05,0.05
cropped68_1_mask,27775,1590.344371,0.138000792,0.922535038,0.824508114,0.631996905,0.178161205,0.472477384,17.34063006,1147,2330,1018,8582,8629,849,1055,2,207,75,393,902,2586,0.06,0.06
cropped68_2_mask,22411,1811.682466,0.085803882,0.910404576,0.708729594,0.55609042,0.171140486,0.576635814,18.50591228,1022,4785,3527,7785,1828,104,229,0,154,506,225,879,1367,0.08,0.09
cropped68_3_mask,23192,1103.241774,0.239445495,0.906508764,0.673622904,0.658414717,0.22568254,0.799635639,11.34740428,879,4999,1619,7243,3211,755,900,0,13,0,121,804,2648,0.04,0.12
cropped68_4_mask,27313,1784.711904,0.107756389,0.925726125,0.856852642,0.636547963,0.178937439,0.546238688,18.04283674,1152,2038,2692,13084,5259,203,415,1,5,75,125,628,1636,0.03,0.01
cropped68_5_mask,33643,1671.02352,0.151404734,0.868681568,0.833710704,0.657385153,0.216317057,0.449193614,23.7563832,913,3066,3995,17442,5424,93,297,0,0,0,41,213,2159,0.01,0
cropped69_0_mask,25398,1566.403246,0.130077516,0.915798996,0.654076947,0.549490491,0.172716338,0.442890408,17.72741948,972,1132,918,11635,6322,637,588,0,0,0,53,680,2461,0.03,0
cropped69_1_mask,23864,1502.520995,0.132834843,0.916384,0.635585276,0.597720726,0.210777645,0.538674739,17.75900939,944,283,174,4561,10589,3252,1613,0,10,0,141,620,1677,0.03,0
cropped69_2_mask,28109,1756.9373,0.114430747,0.922136176,0.625164524,0.571123799,0.177277765,0.549575843,18.54509232,1114,583,727,9749,10846,1550,874,0,4,0,98,526,2038,0.02,0
cropped69_3_mask,27377,1748.327127,0.112551251,0.910314787,0.771298565,0.560487256,0.214878287,0.694366025,15.14906673,935,354,502,9345,11657,1462,807,0,1,0,49,482,1783,0.02,0
cropped69_4_mask,24252,1675.800215,0.108520788,0.924666267,0.696804931,0.530156301,0.168979282,0.632898333,12.56407719,965,913,264,7072,8616,1486,1078,2,6,0,117,889,2843,0.04,0
cropped69_5_mask,26861,2062.434775,0.079354507,0.903092279,0.651722573,0.566090622,0.195206354,0.491491729,16.51301143,1084,480,985,8253,11401,1304,931,0,3,0,87,561,1772,0.02,0
cropped6_0_mask,28457,1732.770778,0.119101367,0.933796964,0.791888044,0.611334293,0.137608766,0.366246788,15.82180131,1269,866,469,8339,12357,703,609,0,3,0,109,953,2780,0.04,0.04
cropped6_1_mask,30121,1794.996175,0.117476824,0.90625736,0.50473055,0.62009264,0.174806794,0.544659897,14.28690947,1047,672,873,13599,10240,622,487,0,0,0,10,391,2180,0.01,0
cropped6_2_mask,29357,1420.361615,0.182862091,0.917325551,0.518431868,0.621167559,0.165866875,0.614230233,21.8005927,1074,271,109,6713,12533,3262,1553,2,0,7,107,884,2842,0.03,0.02
cropped6_3_mask,29974,2004.836795,0.093712283,0.936510677,0.867134719,0.617905956,0.12875187,0.445212406,20.66354174,1204,500,470,8697,12945,1558,1040,0,70,14,682,697,2097,0.05,0.03
cropped6_4_mask,26127,1500.947402,0.145736543,0.913569534,0.624985609,0.597093037,0.19370138,0.481375169,17.13021013,1005,795,1214,11086,8955,507,454,0,2,0,63,622,1424,0.03,0.02
cropped6_5_mask,28141,1750.427632,0.115414685,0.921125301,0.697828283,0.612960139,0.156300104,0.488496918,13.88099215,1127,830,790,7449,13597,1033,813,0,0,0,47,584,1871,0.02,0.03
cropped70_0_mask,23177,1801.481456,0.089744428,0.875304723,0.582008246,0.485656811,0.225087075,0.677681065,11.22233248,983,670,1446,7617,5424,1259,1516,4,45,96,750,1582,1785,0.11,0.11
cropped70_1_mask,22502,1473.172798,0.130293755,0.910823535,0.800132294,0.597424665,0.141917589,0.444007369,12.9588481,997,103,2,287,3162,2638,4968,680,676,521,1697,3761,3010,0.33,0.34
cropped70_2_mask,24336,1861.155554,0.088286381,0.907621481,0.631098003,0.509270498,0.200124731,0.525457692,27.62984878,1025,1042,1505,8923,4923,1187,1621,2,19,97,312,1517,2163,0.08,0.1
cropped70_3_mask,26329,1848.042856,0.096876882,0.894181853,0.676429259,0.539329755,0.172006332,0.432984135,14.13270538,928,1037,2383,9045,5624,2297,1475,3,104,91,720,1388,1234,0.09,0.09
cropped71_0_mask,25562,1471.290547,0.148391083,0.910851665,0.661004874,0.598936245,0.15851713,0.476904968,7.436663798,948,3538,2136,8514,5093,974,778,0,8,0,180,721,2672,0.04,0
cropped71_1_mask,24093,1491.148412,0.136162966,0.898985199,0.63861749,0.585762564,0.186321636,0.447762744,9.48341842,939,3432,1283,7629,4717,1348,855,0,0,0,108,916,2866,0.04,0
cropped71_2_mask,25656,1311.082395,0.187559402,0.852495945,0.75911157,0.639226629,0.294186679,0.675626572,9.434985968,821,1595,758,8008,7285,1589,981,0,115,0,387,1018,3098,0.06,0.01
cropped71_3_mask,30130,1669.599205,0.135826509,0.911501481,0.572444007,0.633648791,0.181221304,0.605751914,9.28778626,998,1349,338,7592,8528,2431,2356,0,15,0,255,1259,5009,0.05,0
cropped71_4_mask,25582,1374.82251,0.170079155,0.903066036,0.568139786,0.609138748,0.199947507,0.469452155,11.31436166,920,807,233,8039,8448,1712,1488,0,0,0,128,1195,2612,0.05,0
cropped71_5_mask,27303,1324.923015,0.195451472,0.827799994,0.563580993,0.684062837,0.370571071,0.760281963,12.32099037,901,1904,266,8640,7096,1173,1067,0,48,0,479,1410,4319,0.07,0.06
cropped72_0_mask,19844,1664.971788,0.089955003,0.881708065,0.479457684,0.454595437,0.18709434,0.452420151,20.44794396,886,1951,315,3758,5015,2000,2401,0,0,0,120,915,2483,0.05,0.01
cropped72_1_mask,25696,1475.876334,0.148243428,0.908031511,0.734340889,0.581015692,0.197330744,0.576316705,20.06242217,1060,1141,207,5901,8526,1778,2699,0,7,0,130,1269,2976,0.05,0.06
cropped72_2_mask,23811,1631.45707,0.112418089,0.902629734,0.607291177,0.521839181,0.193955145,0.43199074,18.7402461,983,700,715,7939,7500,1877,1514,0,2,0,159,681,1741,0.04,0
cropped72_3_mask,21275,1699.800215,0.092530237,0.919002155,0.580126974,0.467818897,0.137318712,0.532837465,13.05424207,834,1878,979,7960,5340,1087,843,0,2,0,122,636,1594,0.04,0
cropped72_4_mask,22201,1701.959595,0.096312778,0.903654659,0.631995698,0.481802991,0.160247076,0.471706578,13.4772758,885,545,336,5735,8937,2283,1232,3,0,0,75,462,1708,0.02,0
cropped72_5_mask,19036,1600.971788,0.093329342,0.897462295,0.628067887,0.427938763,0.169853879,0.498976527,20.78383064,935,6491,353,3988,1616,416,861,0,0,0,165,1329,2882,0.08,0.18
cropped73_0_mask,24686,1532.947402,0.132009772,0.92963268,0.825190971,0.576102684,0.151948805,0.388524602,13.8631208,1074,1982,2243,11486,2462,243,637,0,17,79,748,1488,2227,0.09,0.11
cropped73_1_mask,28583,1693.398195,0.125256274,0.933378995,0.63109312,0.638212834,0.133725659,0.534694918,14.1071616,1055,1036,1145,13556,6742,727,858,2,20,108,327,969,2038,0.05,0.04
cropped73_2_mask,27812,1655.800215,0.127475351,0.933232673,0.722127174,0.650694867,0.134973471,0.531687087,19.58305767,1136,2296,3002,13870,2953,255,736,0,0,7,186,1106,2265,0.05,0.06
cropped73_3_mask,32582,1623.800215,0.155282464,0.929823653,0.832111979,0.675610666,0.138527657,0.567212542,24.31096925,1251,1993,3334,13395,5194,410,996,0,103,38,788,2155,2925,0.09,0.12
cropped73_4_mask,28597,1785.055049,0.112778707,0.891763023,0.827498867,0.626756087,0.218464084,0.470375778,14.8197713,1023,3962,3454,15724,2680,19,125,0,0,0,8,184,1418,0.01,0
cropped73_5_mask,31327,1623.817459,0.149298092,0.906236031,0.837851597,0.669122987,0.158822171,0.528204272,20.58317107,1246,1971,5668,15123,2724,307,837,0,54,72,441,1142,1742,0.05,0.05
cropped74_0_mask,32219,1099.702669,0.334789141,0.91017396,0.810907966,0.797361843,0.170895643,0.352473925,11.09916509,965,14264,3914,10428,874,37,46,0,0,0,0,140,1551,0,0
cropped74_1_mask,30589,1328.881384,0.21767207,0.901554914,0.834752554,0.720113941,0.202976221,0.114581173,9.997351989,973,6936,2237,13707,4247,170,213,0,1,0,18,222,1865,0.01,0
cropped74_2_mask,39265,1331.508801,0.278309085,0.905968713,0.613882406,0.760345462,0.167683697,0.369589663,11.8110531,1029,14223,6050,12163,2342,421,316,0,4,0,139,322,2256,0.01,0.01
cropped74_3_mask,33122,1257.567676,0.263186546,0.926595162,0.831184674,0.789540178,0.144865197,0.272432211,5.504770243,1014,13475,2371,11201,1626,126,184,0,19,0,146,471,2484,0.02,0.03
cropped74_4_mask,36270,1330.437734,0.25749471,0.942082822,0.746979019,0.789869117,0.125490925,0.497111188,8.708133444,1099,9381,2202,15917,3526,284,360,0,0,0,68,358,3075,0.01,0
cropped74_5_mask,37201,1107.342279,0.381241978,0.928936624,0.69990135,0.827958425,0.153476758,0.368423583,13.09652966,959,4107,1914,19309,6426,460,312,0,56,0,259,474,2925,0.02,0.01
cropped75_0_mask,35026,1258.354473,0.277967751,0.90400229,0.818791025,0.809232262,0.192674552,0.378361609,14.8827728,1054,3901,1068,15321,10625,333,402,0,0,0,2,195,2125,0.01,0.01
cropped75_1_mask,32052,1217.38391,0.271775237,0.9077552,0.669637688,0.78468431,0.207446089,0.474993058,13.38528017,987,916,251,8497,15514,688,1023,0,0,0,52,664,3460,0.02,0.01
cropped75_2_mask,31124,1422.82251,0.193198529,0.928561027,0.857014051,0.703924008,0.140559424,0.471355545,7.90438247,948,540,73,3682,15089,3182,1663,1,7,2,220,994,4723,0.04,0.02
cropped75_3_mask,30390,1413.793073,0.191059601,0.916132047,0.632935629,0.724675696,0.197769614,0.411376377,9.559756499,1047,1026,250,9150,13842,674,714,0,32,0,193,734,2728,0.03,0.01
cropped75_4_mask,33257,1110.756493,0.33873121,0.928394231,0.78975773,0.80852357,0.181423357,0.4951853,10.25516433,955,327,26,6629,18329,1231,1055,0,72,1,282,829,3520,0.04,0.02
cropped75_5_mask,31757,1583.432683,0.159165935,0.908054739,0.689329909,0.714137939,0.197362867,0.453692659,7.104732815,988,309,40,4456,16137,1738,1679,0,10,0,243,1331,4826,0.05,0.05
cropped76_0_mask,38132,1305.283405,0.281248241,0.912765494,0.790591137,0.789711303,0.165566197,0.416425166,14.47731564,1244,7438,5305,14024,4253,571,927,0,0,0,14,1564,2792,0.04,0.05
cropped76_1_mask,34564,1498.319985,0.193474938,0.911143547,0.797579204,0.786063542,0.193018018,0.49198046,9.334104849,1104,8673,6621,9864,3920,521,567,0,14,0,175,473,2632,0.02,0.03
cropped76_2_mask,35334,1205.526045,0.305526914,0.899617486,0.79742323,0.811529628,0.229426114,0.398054114,10.18848701,1115,7568,4117,12469,4536,574,666,0,7,0,227,1078,2977,0.04,0.05
cropped76_3_mask,33092,1280.881384,0.253463281,0.934879225,0.605223586,0.774154307,0.135608071,0.376546965,14.22083887,1142,5467,4066,13070,4264,266,630,0,87,5,282,847,2966,0.04,0.03
cropped76_4_mask,35771,1266.094588,0.280419778,0.93608829,0.856795068,0.79510547,0.135030332,0.497808802,11.70246848,1069,4954,1976,16223,4747,319,637,0,34,2,325,1480,4005,0.05,0.07
cropped76_5_mask,30131,1096.087445,0.315161387,0.937097782,0.895275559,0.790673874,0.132271721,0.332139548,11.86830839,948,98,37,4767,10981,3886,2746,0,27,121,879,2543,3098,0.12,0.15
cropped77_0_mask,21459,1576.503751,0.108499897,0.922087538,0.607997605,0.510321046,0.154294668,0.477270465,13.43813784,999,131,33,1569,9043,4031,2403,25,2,0,176,1091,1956,0.06,0.01
cropped77_1_mask,18669,1517.692568,0.101850533,0.930317516,0.459824945,0.462218371,0.12725541,0.370164648,15.67737961,874,772,209,1334,7392,2369,1849,0,58,3,375,1002,2432,0.08,0.06
cropped77_2_mask,20821,1621.290547,0.099538192,0.909873426,0.604487399,0.481989907,0.159749216,0.457741324,12.15162576,908,148,9,2762,8592,3372,1710,9,2,0,100,835,2374,0.05,0.01
cropped77_3_mask,23737,1404.763635,0.151157319,0.910608085,0.605124834,0.581546904,0.192957823,0.492096176,13.11724312,946,182,6,1412,12572,3029,1449,0,1,0,120,1032,2988,0.05,0.03
cropped77_4_mask,25902,1907.481456,0.089458686,0.907329926,0.74395531,0.552140177,0.156361625,0.391075823,18.59454868,977,369,280,9969,8947,1069,1189,0,33,0,150,459,2456,0.02,0
cropped77_5_mask,22796,1671.959595,0.102474771,0.914845478,0.529836731,0.51508236,0.169738977,0.422218251,20.22464467,983,1038,112,4902,7621,1509,1862,0,14,0,202,911,3642,0.05,0.11
cropped78_0_mask,26499,1401.408296,0.169554758,0.908257749,0.555739211,0.622831759,0.164925278,0.598906949,14.18049738,1020,1480,801,7390,7171,833,1526,0,11,0,175,1399,4693,0.06,0.12
cropped78_1_mask,31636,1640.888527,0.14764994,0.885506248,0.675492194,0.652369365,0.216864156,0.69941261,9.983689468,909,1364,1291,13920,6692,944,1373,0,11,0,153,1084,3895,0.04,0.04
cropped78_2_mask,32407,1431.734198,0.198666159,0.920382279,0.860860135,0.659657622,0.146870282,0.442713046,9.131854229,1001,1603,1680,10887,8831,460,1821,0,0,0,17,1059,5048,0.03,0.08
cropped78_3_mask,25077,1312.136218,0.183032241,0.87194702,0.632327088,0.651316815,0.219963566,0.1713383,12.63982933,929,1002,1255,9379,5300,768,1140,0,37,0,321,776,4170,0.05,0.09
